x,y,psi,v,cte,epsi,delta,a
3.91908,-6.01853e-36,0.0150738,39.2242,0.382577,-0.0147162,-0.0102695,0.333551
3.91911,-1.20371e-35,0.01268,39.2244,0.363852,-0.00939656,-0.00863858,0.333451
3.91912,1.20371e-35,0.0139006,39.2246,0.368697,-0.012443,-0.00947015,0.333382
3.91913,1.50463e-36,0.0112986,39.2246,0.347134,-0.00674624,-0.00769741,0.333363
3.91911,0,0.00934855,39.2245,0.32722,-0.00274346,-0.00636895,0.333433
3.9191,-5.31436e-33,0.00731274,39.2243,0.302077,0.0011266,-0.00498201,0.333474
3.9191,2.8588e-35,0.0060198,39.2244,0.28182,0.00328009,-0.00410116,0.333466
3.91911,-1.20371e-34,0.00516774,39.2244,0.263611,0.00435448,-0.00352067,0.333438
3.91912,-7.3727e-34,0.00477164,39.2245,0.24334,0.0040161,-0.0032508,0.333396
3.91912,0,0.00509963,39.2245,0.231656,0.00227598,-0.00347426,0.33338
3.91912,-8.22282e-34,0.00576516,39.2245,0.226133,3.55349e-05,-0.00392767,0.33339
3.91911,-4.21297e-35,0.0151196,39.2245,0.209306,-0.0271399,-0.0103007,0.333367
3.91911,-3.00927e-36,0.0160651,39.2244,0.23071,-0.0282469,-0.0109448,0.333397
3.91905,-1.32408e-34,0.016382,39.2239,0.247491,-0.0279363,-0.0111609,0.33363
3.919,-6.01853e-36,0.0155857,39.2234,0.257608,-0.0250068,-0.0106185,0.333848
3.91899,-2.40741e-35,0.0141642,39.2233,0.258144,-0.0210207,-0.00965002,0.333889
3.91902,0,0.00279445,39.2236,0.296589,0.013286,-0.00190384,0.333787
3.91907,-1.88079e-37,0.000653955,39.2241,0.25933,0.0165868,-0.000445529,0.333583
3.91913,1.31185e-34,-0.000880198,39.2247,0.220712,0.0181072,0.000599655,0.333317
3.91915,-6.01853e-36,-0.000918584,39.2249,0.197836,0.0165907,0.000625803,0.333225
3.91915,0,2.83082e-05,39.2248,0.183989,0.0129784,-1.92856e-05,0.333252
3.91912,-1.90938e-33,0.00222346,39.2246,0.179185,0.00654079,-0.00151479,0.333355
3.9191,6.01853e-36,0.0046861,39.2244,0.184336,6.64102e-05,-0.00319254,0.333444
3.91909,0,0.0105464,39.2243,0.17218,-0.0170732,-0.00718504,0.333463
3.91909,-2.0463e-34,0.0138659,39.2242,0.204077,-0.024029,-0.00944654,0.333476
3.91907,-2.4676e-34,0.0161515,39.224,0.231065,-0.0284617,-0.0110038,0.333553
3.91903,-4.81482e-35,0.017859,39.2237,0.259217,-0.031206,-0.0121672,0.333695
3.91901,-1.44445e-34,0.0183631,39.2235,0.277115,-0.0313358,-0.0125107,0.333784
3.919,1.20371e-35,0.0180962,39.2234,0.289263,-0.0297328,-0.0123289,0.333818
3.91902,-3.00927e-36,0.0168793,39.2235,0.295343,-0.0259216,-0.0114998,0.333775
3.91904,-1.50463e-36,0.015299,39.2238,0.293675,-0.0216508,-0.010423,0.333692
3.91907,0,0.0134077,39.224,0.286712,-0.0168922,-0.00913446,0.333584
3.91909,-4.9533e-30,0.011002,39.2243,0.273021,-0.0111822,-0.00749545,0.333479
3.91911,7.49307e-34,0.00905448,39.2245,0.258483,-0.0068047,-0.0061686,0.333399
3.91912,-8.69979e-33,0.00704995,39.2246,0.239674,-0.00257193,-0.00480295,0.333362
3.91912,0,0.011765,39.2246,0.260665,-0.0141783,-0.00801523,0.333349
3.91912,1.02315e-34,0.0106077,39.2245,0.255555,-0.0113265,-0.00722677,0.333372
3.91909,-1.0382e-32,0.00921481,39.2242,0.246383,-0.00810869,-0.00627788,0.333502
3.91907,0,0.00792522,39.2241,0.235451,-0.00530267,-0.00539932,0.333569
3.91908,1.50463e-36,0.00646067,39.2241,0.2203,-0.00231013,-0.00440155,0.333552
3.91909,0,0.00542777,39.2243,0.207216,-0.000369819,-0.00369783,0.333485
3.91911,0,0.00467632,39.2244,0.194962,0.000847704,-0.00318587,0.333409
3.91912,0,0.00422561,39.2245,0.182694,0.00122886,-0.00287881,0.333362
3.91912,-7.28242e-34,0.0042261,39.2246,0.175147,0.000691934,-0.00287914,0.333348
3.91912,6.01853e-36,0.00466527,39.2245,0.170003,-0.000892924,-0.00317834,0.333379
3.91911,0,0.00534105,39.2244,0.169105,-0.00283364,-0.00363873,0.333415
3.9191,-4.49735e-33,0.00628378,39.2243,0.135315,-0.00785017,-0.00428101,0.333441
3.9191,-1.87176e-33,0.00752509,39.2243,0.144804,-0.0106245,-0.00512669,0.333451
3.91909,0,0.00880101,39.2243,0.156329,-0.0133505,-0.00599595,0.333458
3.91909,1.00058e-34,0.0102453,39.2243,0.171763,-0.0162665,-0.00697991,0.333468
3.91909,1.68519e-34,0.0112961,39.2242,0.185113,-0.0182376,-0.00769581,0.333488
3.91908,0,0.0121159,39.2242,0.197908,-0.0196066,-0.00825437,0.333503
3.91908,-1.68519e-34,0.0127367,39.2241,0.211484,-0.0203672,-0.00867727,0.333533
3.91907,0,0.0129569,39.2241,0.220836,-0.0203151,-0.0088273,0.333547
3.91907,-8.6065e-34,0.0128748,39.224,0.229168,-0.0194959,-0.00877139,0.333561
3.91907,-1.86574e-34,0.0125592,39.2241,0.233573,-0.0183067,-0.00855637,0.333556
3.91908,-6.86113e-34,0.0120781,39.2241,0.235791,-0.016813,-0.00822858,0.333538
3.91908,-1.02315e-33,0.0114757,39.2242,0.245442,-0.014455,-0.00781816,0.333514
3.91909,-5.23612e-32,0.0107738,39.2242,0.242896,-0.0126863,-0.00733999,0.333488
3.9191,-1.67797e-32,0.00997801,39.2243,0.238485,-0.010789,-0.00679781,0.333469
3.9191,-3.42695e-32,0.00941945,39.2243,0.234331,-0.0095324,-0.00641728,0.333457
3.9191,0,0.00893689,39.2244,0.229564,-0.00853041,-0.00608851,0.333445
3.9191,0,0.00871977,39.2243,0.226285,-0.00816005,-0.00594059,0.333449
3.9191,0,0.00870841,39.2244,0.223894,-0.0082982,-0.00593285,0.333436
3.9191,2.40741e-35,0.00889183,39.2244,0.223374,-0.00884456,-0.00605781,0.333443
3.9191,-3.00927e-36,0.00922996,39.2243,0.224397,-0.00971112,-0.00628818,0.333455
3.91909,6.01853e-36,0.00978205,39.2243,0.227399,-0.0110315,-0.00666431,0.33347
3.91909,0,0.0103224,39.2243,0.231267,-0.0122578,-0.00703245,0.333478
3.91909,0,0.0188885,39.2242,0.296987,-0.0313848,-0.0128684,0.333469
3.91908,-2.16667e-34,0.0189042,39.2242,0.311977,-0.0303645,-0.0128791,0.333487
3.91903,-7.22224e-35,0.0182226,39.2237,0.320437,-0.0278714,-0.0124149,0.33373
3.91899,1.20371e-35,0.0162884,39.2232,0.319139,-0.0225919,-0.0110973,0.333919
3.91899,-1.20371e-33,0.0140646,39.2233,0.309776,-0.0170801,-0.00958222,0.333911
3.91904,0,0.0111077,39.2238,0.291275,-0.0101802,-0.00756755,0.333695
3.9191,0,0.00870787,39.2243,0.271986,-0.00488371,-0.00593249,0.333474
3.91914,-2.28704e-34,0.00660083,39.2247,0.251307,-0.00049901,-0.00449696,0.333312
3.91915,-3.00927e-36,0.00471936,39.2248,0.22761,0.00304499,-0.00321516,0.333247
3.91915,1.50463e-36,0.00377595,39.2248,0.21047,0.00444897,-0.00257245,0.333269
3.91912,0,0.00350272,39.2246,0.195321,0.00413276,-0.00238632,0.333353
3.91911,-1.50463e-34,0.00397271,39.2244,0.188251,0.00232572,-0.00270652,0.333421
3.91909,-2.28704e-34,0.019549,39.2243,0.150672,-0.0436001,-0.0133184,0.333399
3.9191,1.20371e-35,0.0209398,39.2243,0.197171,-0.044163,-0.0142659,0.33339
3.919,0,0.0212089,39.2234,0.227952,-0.0427268,-0.0144496,0.333801
3.91891,0,0.0197412,39.2225,0.248091,-0.0372228,-0.01345,0.334197
3.91889,-1.20371e-35,0.0174311,39.2223,0.252205,-0.0305156,-0.0118761,0.334272
3.91895,0,0.0145154,39.2229,0.24645,-0.0228262,-0.00988942,0.334057
3.91905,-1.05324e-33,0.0107463,39.2239,0.230056,-0.0135211,-0.00732129,0.333633
3.91913,-4.22862e-32,0.00772215,39.2247,0.211121,-0.00646533,-0.0052609,0.333312
3.91918,0,0.00471126,39.2251,0.186498,0.000149933,-0.00320962,0.333123
3.91918,-1.21875e-33,0.00293202,39.2251,0.167215,0.00372332,-0.00199748,0.333125
3.91914,1.50463e-36,-0.0020496,39.2248,0.155094,0.016699,0.00139634,0.333266
3.91911,0,-0.0018786,39.2244,0.137097,0.0149471,0.00127985,0.3334
3.91909,0,-0.000547042,39.2242,0.129071,0.0106794,0.00037269,0.333499
3.91908,0,0.00252383,39.2242,0.13458,0.00254111,-0.00171944,0.333524
3.91909,-2.40741e-35,0.00598841,39.2242,0.151084,-0.00591065,-0.00407979,0.333485
3.9191,2.88889e-34,0.00989347,39.2243,0.176466,-0.0149556,-0.00674021,0.333442
3.9191,-1.39389e-32,0.0146849,39.2243,0.215433,-0.0254978,-0.0100045,0.333429
3.91908,1.20371e-35,0.0184854,39.2242,0.252697,-0.0334081,-0.0125938,0.333486
3.91903,0,0.0223299,39.2237,0.298453,-0.0408374,-0.0152132,0.333678
3.91899,1.20371e-35,0.0261772,39.2233,0.34841,-0.0479756,-0.0178345,0.333828
3.91894,-3.08149e-33,0.027531,39.2228,0.381611,-0.0493789,-0.018757,0.334036
3.9189,-2.40741e-35,0.0278621,39.2224,0.411915,-0.0481485,-0.0189828,0.334212
3.91889,0,0.0271823,39.2223,0.42849,-0.045085,-0.0185197,0.334264
3.91892,0,0.0258248,39.2226,0.437254,-0.0406937,-0.0175947,0.334183
3.91897,3.25001e-34,0.0236335,39.2231,0.43898,-0.0344862,-0.0161016,0.333972
3.91902,0,0.021598,39.2236,0.434584,-0.0291453,-0.0147146,0.333772
3.91908,3.00927e-36,0.019273,39.2241,0.42511,-0.0233604,-0.0131304,0.333574
3.9191,-3.17778e-33,0.017622,39.2244,0.415471,-0.0194591,-0.0120055,0.333465
3.91911,-1.14773e-31,0.0164277,39.2245,0.406558,-0.0167746,-0.0111918,0.333422
3.91911,-1.05517e-31,0.0157135,39.2245,0.398704,-0.0153484,-0.0107052,0.333435
3.9191,0,0.0157191,39.2243,0.39561,-0.0155837,-0.0107091,0.333491
3.91908,1.20371e-35,0.0164271,39.2242,0.397341,-0.0174273,-0.0111915,0.333546
3.91907,0,0.0175065,39.2241,0.403407,-0.0199946,-0.0119269,0.333588
3.91906,0,0.0393192,39.224,0.493484,-0.0741635,-0.0267876,0.333453
3.91905,-3.25001e-34,0.0384539,39.2238,0.53911,-0.068527,-0.0261982,0.333549
3.91873,2.40741e-35,0.0361322,39.2208,0.558968,-0.060676,-0.0246184,0.334888
3.91855,2.16667e-34,0.0318681,39.2191,0.556777,-0.0489944,-0.0217141,0.335706
3.91859,-3.85186e-34,0.0253666,39.2194,0.531497,-0.0327344,-0.017284,0.335588
3.9188,-3.38542e-36,0.01957,39.2215,0.496605,-0.0191119,-0.0133337,0.334731
3.91911,0,0.0132245,39.2245,0.446909,-0.00501509,-0.00900957,0.333461
3.9193,-1.20371e-35,0.0342859,39.2263,0.473634,-0.0616015,-0.0233571,0.332526
3.91935,1.53473e-34,0.0289424,39.2267,0.472744,-0.0468308,-0.0197166,0.33239
3.91899,1.50463e-35,0.0220112,39.2233,0.450525,-0.0291616,-0.0149962,0.33393
3.91879,2.40741e-35,0.0155696,39.2213,0.413275,-0.0139149,-0.0106081,0.334782
3.91882,-1.50463e-36,0.0084992,39.2216,0.358131,0.00180932,-0.00579075,0.334666
3.91897,2.25695e-36,0.0038525,39.2231,0.310959,0.0113673,-0.00262472,0.33403
3.91914,7.89932e-36,0.000926002,39.2248,0.269925,0.0165828,-0.000630859,0.333293
3.91925,1.50463e-36,4.15793e-05,39.2258,0.235799,0.0166175,-2.8326e-05,0.332831
3.91925,2.40741e-35,0.0260771,39.2258,0.299218,-0.0511862,-0.0177651,0.332725
3.91918,-8.42594e-35,0.0279226,39.2251,0.350796,-0.0526514,-0.0190227,0.333041
3.91889,0,0.0290916,39.2223,0.388286,-0.0532382,-0.0198205,0.334245
3.91867,-1.30151e-34,0.0289258,39.2203,0.41251,-0.0510604,-0.0197087,0.335136
3.91864,-4.32131e-33,0.0278173,39.22,0.428847,-0.0468237,-0.0189535,0.335284
3.91876,-4.81482e-35,0.026722,39.2211,0.436277,-0.0432549,-0.0182068,0.334829
3.91895,-3.61112e-35,0.0258271,39.2229,0.443534,-0.0402544,-0.0175961,0.334033
3.91909,-2.40741e-35,0.0257529,39.2242,0.451883,-0.0394554,-0.0175449,0.333482
3.91914,-9.46113e-33,0.0267484,39.2248,0.468934,-0.04101,-0.0182229,0.333251
3.91912,0,0.0285323,39.2245,0.490844,-0.0444085,-0.0194383,0.333361
3.91903,-3.00927e-36,0.0311199,39.2237,0.520725,-0.0494733,-0.0212017,0.333701
3.91894,3.37038e-34,0.0350859,39.2228,0.56691,-0.0572073,-0.0239042,0.334045
3.91888,2.40741e-35,0.0389297,39.2222,0.613689,-0.0645591,-0.0265235,0.334302
3.91879,4.81482e-35,0.0598855,39.2214,0.810358,-0.108746,-0.0408019,0.33443
3.91873,2.40741e-35,0.0591623,39.2207,0.861624,-0.10311,-0.0403099,0.334774
3.91825,-4.81482e-35,0.0571617,39.2162,0.895018,-0.0951991,-0.0389515,0.336818
3.91796,1.20371e-35,0.0530467,39.2134,0.910216,-0.0827086,-0.0361501,0.338112
3.91807,0,0.0492239,39.2144,0.909773,-0.0721314,-0.033544,0.337742
3.91852,0,0.0775588,39.2187,0.979447,-0.145727,-0.052847,0.335285
3.9189,0,0.0696268,39.2223,1.00548,-0.121919,-0.0474377,0.333991
3.91825,2.40741e-35,0.0607367,39.2162,1.0004,-0.0976431,-0.0413876,0.336843
3.91788,-6.01853e-36,0.0491072,39.2127,0.9576,-0.0684157,-0.0334661,0.338558
3.91814,-6.01853e-36,0.0404114,39.2152,0.908068,-0.0477899,-0.0275382,0.337571
3.91876,-2.00417e-33,0.0338873,39.2211,0.859955,-0.0330882,-0.0230887,0.335067
3.91939,2.40741e-35,0.0295635,39.2271,0.815933,-0.0242056,-0.0201395,0.332463
3.91964,3.00927e-36,0.0288339,39.2295,0.795792,-0.0236087,-0.0196413,0.331434
3.91955,0,0.0644073,39.2287,0.961035,-0.110599,-0.0438743,0.331355
3.91928,0,0.0627046,39.2261,1.00383,-0.102849,-0.0427173,0.332566
3.91821,1.20371e-35,0.0607923,39.2158,1.03306,-0.0954822,-0.0414259,0.337054
3.91747,-7.52316e-37,0.0572435,39.2087,1.04509,-0.0847898,-0.039015,0.340191
3.91746,-4.59289e-34,0.0542641,39.2086,1.04525,-0.0765118,-0.0369845,0.340316
3.91797,3.00927e-36,0.0658877,39.2135,1.16401,-0.100331,-0.0449008,0.338088
3.91877,-6.01853e-36,0.0581493,39.2212,1.147,-0.0800692,-0.0396192,0.334936
3.91898,-1.20371e-35,0.0533822,39.2233,1.12555,-0.0683624,-0.0363692,0.334136
3.91911,7.22224e-35,0.0498666,39.2244,1.10161,-0.0603037,-0.033973,0.333671
3.91899,0,0.0491707,39.2233,1.09247,-0.0590208,-0.0334999,0.334141
3.91886,3.61112e-35,0.0503928,39.2221,1.09701,-0.0620911,-0.0343336,0.334665
3.91875,-3.37038e-33,0.0543269,39.221,1.12408,-0.0710891,-0.037015,0.335064
3.91874,-1.20371e-35,0.0592117,39.2209,1.16439,-0.0817834,-0.0403434,0.335089
3.91876,1.20371e-35,0.080294,39.2211,1.2139,-0.136708,-0.0547073,0.334523
3.91846,-9.40395e-38,0.0850928,39.2182,1.31853,-0.14259,-0.0579814,0.335772
3.91769,0,0.0878121,39.2108,1.39535,-0.144688,-0.0598461,0.339009
3.91692,-3.00927e-36,0.0883284,39.2035,1.4647,-0.141216,-0.0602097,0.342246
3.91685,2.40741e-35,0.0867667,39.2028,1.50369,-0.134131,-0.0591462,0.342664
3.91738,6.01853e-36,0.0829167,39.2079,1.52817,-0.121728,-0.0565142,0.340653
3.91789,-1.52871e-33,0.0610551,39.2128,1.51939,-0.0617257,-0.0416084,0.339102
3.91848,-3.97223e-34,0.0569563,39.2185,1.4741,-0.0535628,-0.0388092,0.336639
3.91924,0,0.0547237,39.2257,1.44243,-0.0496127,-0.0372808,0.333526
3.91982,0,0.054441,39.2313,1.42115,-0.0503363,-0.0370827,0.331098
3.91975,5.53705e-34,0.0557272,39.2306,1.41624,-0.0542535,-0.0379595,0.331359
3.9193,1.20371e-35,0.0699111,39.2263,1.4453,-0.091539,-0.0476265,0.33293
3.91869,0,0.072285,39.2204,1.48369,-0.0954031,-0.0492514,0.33547
3.91802,2.40741e-35,0.0731365,39.2141,1.50963,-0.095929,-0.04984,0.338234
3.91774,-3.00927e-36,0.0717825,39.2113,1.52343,-0.091197,-0.0489209,0.339471
3.9178,1.20371e-35,0.068868,39.2119,1.51896,-0.0834305,-0.0469339,0.339276
3.91826,0,0.0637249,39.2164,1.49481,-0.0708745,-0.0434237,0.337445
3.91861,0,0.0585842,39.2197,1.46089,-0.0590165,-0.0399171,0.336058
3.919,-1.28646e-34,0.0530826,39.2235,1.41664,-0.0468875,-0.0361649,0.334487
3.91938,-4.81482e-34,0.0550252,39.2271,1.36172,-0.056172,-0.0374849,0.332803
3.91949,-2.40741e-35,0.0498299,39.2281,1.32015,-0.0447019,-0.0339447,0.332405
3.9193,3.00927e-36,0.0436428,39.2264,1.26142,-0.0316952,-0.0297314,0.333163
3.91904,-2.40741e-35,0.0386612,39.2239,1.20646,-0.0217654,-0.0263394,0.33423
3.91903,0,0.0341537,39.2237,1.14896,-0.0133303,-0.0232686,0.334274
3.91923,-3.00927e-35,0.0297882,39.2256,1.08137,-0.00600488,-0.0202934,0.333415
3.91936,1.20371e-35,0.0271091,39.2269,1.02835,-0.00232696,-0.0184676,0.332838
3.91944,0,0.0244799,39.2276,0.986673,0.00201608,-0.0166762,0.33247
3.91932,0,0.024368,39.2265,0.946584,-0.00051461,-0.0166004,0.332919
3.91925,1.20371e-35,0.0250892,39.2259,0.916141,-0.00467513,-0.0170921,0.333155
3.91923,0,0.0268158,39.2257,0.891712,-0.011201,-0.0182684,0.333208
3.9192,2.40741e-35,0.0286692,39.2253,0.879763,-0.0171946,-0.0195313,0.333336
3.91913,-1.20371e-35,0.0509627,39.2246,0.887836,-0.0785072,-0.0347196,0.33331
3.91898,0,0.0519187,39.2232,0.924581,-0.0785545,-0.0353722,0.333941
3.91847,-8.42594e-35,0.0502144,39.2183,0.946047,-0.0723054,-0.0342155,0.33609
3.91829,9.62965e-35,0.046006,39.2166,0.93853,-0.0611592,-0.0313493,0.336892
3.91846,1.19408e-32,0.0399991,39.2182,0.910091,-0.0465009,-0.027255,0.336256
3.91882,-6.01853e-36,0.0313908,39.2217,0.852699,-0.0266711,-0.0213874,0.334828
3.91919,0,0.0237946,39.2252,0.789892,-0.0100345,-0.0162104,0.333331
3.91948,6.31946e-35,0.0154229,39.228,0.705954,0.00725587,-0.0105063,0.332105
3.91951,7.52316e-37,0.00974516,39.2283,0.635875,0.0180497,-0.00663848,0.331963
3.9194,0,0.00545934,39.2272,0.569752,0.0252598,-0.00371905,0.332372
3.9192,-4.86297e-33,0.0113548,39.2253,0.452786,0.000594563,-0.00773556,0.333104
3.91908,0,0.0106686,39.2242,0.43291,0.00108999,-0.00726834,0.3336
3.91899,-6.01853e-35,0.0108445,39.2233,0.416184,-0.000585245,-0.00738835,0.33395
3.91899,1.20371e-35,0.0113871,39.2233,0.40621,-0.00279986,-0.00775801,0.333944
3.91904,4.14075e-33,0.0122096,39.2237,0.39986,-0.00553498,-0.0083183,0.333757
3.9191,0,0.0134301,39.2243,0.39675,-0.00914539,-0.00914965,0.333507
3.91912,-1.10139e-33,0.0145218,39.2245,0.397121,-0.0121512,-0.00989337,0.333403
3.91911,-2.12529e-35,0.00411781,39.2245,0.335383,0.012363,-0.00280537,0.333433
3.91908,-4.70198e-38,0.00566457,39.2242,0.317768,0.00681759,-0.00385917,0.333553
3.91909,-3.76158e-37,0.00762452,39.2243,0.312775,0.00101983,-0.00519443,0.333506
3.91911,-1.03444e-36,0.0110642,39.2245,0.321365,-0.00792408,-0.00753779,0.333425
3.91912,-3.00927e-36,0.0144216,39.2245,0.338325,-0.0160453,-0.00982509,0.3334
3.9191,0,0.0178089,39.2243,0.361367,-0.0238177,-0.0121328,0.333468
3.91905,-3.00927e-36,0.0214435,39.2239,0.392918,-0.0316727,-0.0146092,0.333634
3.91901,-1.56482e-34,0.0238727,39.2235,0.419733,-0.036516,-0.0162643,0.3338
3.91896,0,0.025712,39.223,0.448093,-0.0396113,-0.0175177,0.334012
3.91894,9.62965e-35,0.0262398,39.2228,0.466176,-0.0397938,-0.0178774,0.334108
3.91893,0,0.0258731,39.2227,0.477735,-0.0379553,-0.0176275,0.334138
3.91895,-2.40741e-35,0.0243562,39.2229,0.481714,-0.0334607,-0.016594,0.334063
3.91899,0,0.0173613,39.2233,0.590496,-0.00631549,-0.0118283,0.334051
3.91903,3.00927e-35,0.0146646,39.2237,0.5549,-0.00135191,-0.00999085,0.333869
3.91912,0,0.0117226,39.2246,0.511338,0.00372735,-0.00798631,0.333459
3.91918,0,0.00982225,39.2252,0.477091,0.00657492,-0.00669155,0.333196
3.9192,0,0.00835166,39.2253,0.440677,0.00807545,-0.00568966,0.333115
3.91918,8.1852e-34,0.00779267,39.2251,0.41513,0.00781531,-0.00530888,0.333195
3.91914,4.36344e-35,0.00788758,39.2247,0.391263,0.00585845,-0.00537359,0.333362
3.9191,6.77085e-36,0.00849875,39.2244,0.37722,0.00316477,-0.00579001,0.333483
3.91909,0,0.00946196,39.2242,0.368124,-0.000155818,-0.00644625,0.333538
3.91909,-3.00927e-36,0.0108774,39.2242,0.362686,-0.00447298,-0.00741059,0.333544
3.91909,-1.06302e-33,0.0121219,39.2242,0.361823,-0.00799064,-0.00825844,0.333527
3.91909,0,0.0132603,39.2242,0.362956,-0.011072,-0.00903401,0.333522
3.91908,-6.4512e-31,0.0143197,39.2242,0.365161,-0.0138578,-0.00975574,0.333543
3.91907,1.05324e-35,0.0148749,39.2241,0.366625,-0.0152959,-0.010134,0.333578
3.91906,-8.12863e-32,0.015065,39.224,0.36651,-0.0158322,-0.0102636,0.333614
3.91906,-4.5139e-36,0.0148118,39.224,0.36385,-0.0153177,-0.0100911,0.333631
3.9156,1.20371e-35,0.0349032,39.1907,0.339181,-0.0728715,-0.0238001,0.347715
3.91912,-1.80556e-35,0.0336088,39.2245,0.387114,-0.0658591,-0.0228969,0.333239
3.92016,6.01853e-36,0.0301237,39.2345,0.402784,-0.0550697,-0.0205171,0.328994
3.91923,-1.20371e-35,0.0232203,39.2256,0.389152,-0.0368737,-0.015819,0.332876
3.91843,0,0.0160165,39.2179,0.354729,-0.0193114,-0.0109136,0.336225
3.91828,-3.12964e-34,0.0082883,39.2165,0.304226,-0.00142986,-0.00564782,0.336848
3.91842,6.62038e-35,-0.000649257,39.2178,0.230127,0.0181356,0.000442402,0.336266
3.91866,-6.01853e-36,-0.00725715,39.2201,0.162735,0.031704,0.0049447,0.335241
3.91887,-8.42594e-35,-0.0124703,39.2222,0.0969409,0.041511,0.00849623,0.334334
3.91895,1.44445e-34,-0.0164325,39.2229,0.0270679,0.0475551,0.0111955,0.333995
3.91889,-5.08566e-33,0.00357228,39.2223,-0.0166467,-0.0111038,-0.00243385,0.334316
3.91873,-3.00927e-36,0.00398322,39.2208,0.00171625,-0.0109422,-0.00271394,0.334955
3.91865,-6.01853e-36,0.00426431,39.2201,0.0149272,-0.0107854,-0.00290551,0.335272
3.91866,0,0.00355052,39.2201,0.0193561,-0.00848839,-0.00241916,0.335244
3.91873,-3.46156e-32,0.00174155,39.2208,0.0144697,-0.00381048,-0.0011866,0.334949
3.9188,2.40741e-35,-0.000295881,39.2215,0.00299283,0.00103427,0.000201593,0.334673
3.91884,0,-0.00297829,39.2219,-0.0170875,0.00705985,0.00202918,0.334495
3.91885,-2.85504e-33,-0.00516142,39.2219,-0.0372635,0.0116918,0.0035166,0.33448
3.91882,0,-0.00703521,39.2217,-0.0582305,0.0154082,0.00479328,0.33458
3.91878,4.33334e-34,-0.00863991,39.2213,-0.0817142,0.0181987,0.00588667,0.334742
3.91875,4.57408e-34,-0.00936285,39.221,-0.0983065,0.0190292,0.00637928,0.334857
3.91874,0,-0.00939968,39.2209,-0.112436,0.0181287,0.00640439,0.33492
3.91874,-1.56482e-34,-0.00877614,39.2209,-0.118635,0.0159569,0.00597955,0.334923
3.91875,6.01853e-36,-0.00763819,39.2209,-0.119533,0.0127324,0.00520421,0.33489
3.91876,-7.52316e-37,0.0141479,39.2211,-0.11512,-0.047458,-0.0096395,0.334799
3.91877,-3.97223e-34,0.0156268,39.2212,-0.0612392,-0.0477426,-0.0106471,0.33475
3.91868,0,0.0152668,39.2203,-0.0147695,-0.0434478,-0.0104021,0.335115
3.91863,-3.7014e-34,0.0127427,39.2198,0.00267925,-0.0352017,-0.00868237,0.335353
3.91864,-2.34723e-34,0.00782728,39.2199,0.000476595,-0.0217072,-0.00533319,0.335329
3.9187,1.40673e-32,0.00277025,39.2205,-0.0178821,-0.00896397,-0.00188751,0.335084
3.91878,3.50907e-31,-0.00249424,39.2212,-0.0469535,0.00359566,0.00169941,0.334768
3.91884,4.36344e-34,-0.00832862,39.2218,-0.0897883,0.016761,0.00567449,0.334496
3.91885,0,-0.0123693,39.2219,-0.127618,0.025299,0.00842749,0.334444
3.9188,3.61112e-35,-0.0156587,39.2215,-0.168889,0.0315058,0.0106688,0.334645
3.91874,-3.73149e-34,-0.0169298,39.2208,-0.196059,0.0331079,0.011535,0.334907
3.91867,-1.20371e-35,0.00830574,39.2202,-0.208878,-0.0378884,-0.00565915,0.335208
3.91865,-5.53705e-34,0.00975173,39.22,-0.157953,-0.0382915,-0.00664442,0.335289
3.91865,-5.64237e-37,0.0101236,39.22,-0.109694,-0.0359009,-0.00689779,0.335282
3.91868,-6.83103e-34,0.00858583,39.2203,-0.0872649,-0.0300395,-0.00584997,0.335146
3.91873,1.50463e-36,0.00585289,39.2208,-0.0793623,-0.0218889,-0.00398783,0.334965
3.91878,4.70198e-37,0.00165482,39.2213,-0.08564,-0.0106745,-0.00112748,0.334738
3.91882,0,-0.00210036,39.2216,-0.100749,-0.00131642,0.00143103,0.3346
3.91883,4.27316e-34,-0.00620629,39.2217,-0.124958,0.00837009,0.00422851,0.334564
3.91881,1.20371e-35,-0.00891091,39.2216,-0.14617,0.014377,0.00607126,0.334614
3.91877,-6.01853e-36,-0.0108296,39.2212,-0.167295,0.0182069,0.00737857,0.334776
3.91874,4.5139e-36,-0.0111547,39.2209,-0.178006,0.0183496,0.00760013,0.3349
3.91872,2.40741e-35,-0.0103235,39.2207,-0.18051,0.0158635,0.00703387,0.334982
3.91872,2.12183e-32,-0.00791314,39.2207,-0.171127,0.00983435,0.00539157,0.334992
3.91874,-9.40395e-38,0.0501232,39.2208,0.171332,-0.126917,-0.0341511,0.334452
3.91876,0,0.0504617,39.2211,0.295443,-0.119082,-0.0343815,0.334381
3.91787,-2.40741e-35,0.0459427,39.2125,0.352358,-0.102543,-0.0313096,0.338173
3.91726,-1.20371e-35,0.0330579,39.2067,0.340686,-0.067633,-0.0225322,0.340882
3.9174,-1.73936e-33,0.0187448,39.2081,0.277318,-0.0323854,-0.012776,0.340404
3.91811,-5.64237e-37,0.00352388,39.2149,0.18092,0.00305284,-0.00240135,0.337529
3.91904,0,-0.0133885,39.2237,0.0435704,0.0402743,0.00912146,0.333655
3.91949,0,-0.0249737,39.228,-0.0738981,0.0640997,0.0170124,0.331726
3.91934,0,-0.0340676,39.2266,-0.196975,0.080608,0.0232081,0.33226
3.91888,0,-0.0371795,39.2222,-0.273888,0.0837935,0.0253311,0.334138
